DwName,VizPic,Link,WeekNumber,RealName
bethany-tinlin,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/da83b5ae11d8fee63791e6a727699f7ea95bfa60.jpg,https://public.tableau.com/profile/bethany8094#!/vizhome/MakeoverMonday2018w9/Sheet1,9,Bethany Tinlin
theisice007,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/abfbad0a654dd9d14278dc76f0a23324c49b4f61.jpg,https://public.tableau.com/profile/matthew.theis#!/vizhome/CountryEconomicIndicators/Dashboard1,9,Matthew Theis
umarhassan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6f205f01494b94b45e9c99dab9bb57002a7a0cbb.png,https://public.tableau.com/profile/umar.hassan#!/vizhome/MakeoverMonday2018-Week9-HongKongWorldEconomicFreedom2000-2015/MM2018-Week9,9,Umar Hassan
nicdataviz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7cd79b50c88fbe459b4791caf5f44d45735cccce.png,https://public.tableau.com/profile/nichole.erickson#!/vizhome/MoM_World_Economic_Freedom1/Dashboard1,9,Nichole
kalbe,,https://data.world/danifornication,9,Heidi Kalbe
danifornication,,https://data.world/kalbe,9,Daniel Caroli
docinsight,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c277df5b9bd7411369261f31c88026be15a1dfdb.png,https://goo.gl/55pRu7,9,David O Cinneide
simonbeaumont04,,https://public.tableau.com/profile/simon.beaumont#!/vizhome/MakeoverMonday-2018Week9EconomicFreedomTheEuropeanSingleCurrency/MakeoverMonday-2018Week9EconomicFreedomTheEuropeanSingleCurrency,9,Simon Beaumont
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/1586ee1f13c4fe5eda322511f3e7592875657874.jpg,https://public.tableau.com/views/WorldEconomicFreedom-AComparison/WEF2,9,Daniel Caroli
evamurray,https://pbs.twimg.com/media/DW_Xy9VW0AEHPxu.jpg:large,https://trimydata.com/2018/02/26/mm2018-week9/,9,Eva Murray
kettu104,https://pbs.twimg.com/media/DXC8NFTXcAAh67L.jpg:large,https://public.tableau.com/profile/monika1204#!/vizhome/MoM9/RegulationimpactonEconomicFreedomin2015?publish=yes,9,Monika P
profdrkschulte,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ede73fc8fa1389fd83d3427e92c38bd706dedae0.jpg,https://t.co/U5iLkl0ZLg,9,Klaus Schulte
mesum,https://pbs.twimg.com/media/DXDHUIsWAAErkTG.jpg:large,https://public.tableau.com/views/2018-Week9MakoverMondayWorldEconomicFreedomPakistan/Dashboard1?:embed=y&:display_count=yes&publish=yes,9,Mesum Raza Hemani
naomijball,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8a7fe4bc387d5847f7dd95afd2fc62112d1a237e.jpg,https://public.tableau.com/profile/naomi.ball#!/vizhome/ICELANDsEconomicFreedomRanking/Dashboard1,9,Naomi Ball
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3c5114ded618c77b4b58d400b0549d74f6201a46.gif,https://public.tableau.com/views/WorldEconomicFreedomIndex_0/Dashboard1?:embed=y&:display_count=yes,9,Sean Miller
michl,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/71087d287a2493af25b1da4e369305abc8ce7204.png,https://public.tableau.com/profile/michael.lederer#!/vizhome/MakeoverMonday2018W9-EconomicFreedomoftheworld_/Dashboard2?publish=yes,9,Michael
pablolgomez,https://pbs.twimg.com/media/DXEHcfGXUAANxJO.jpg:large,https://public.tableau.com/views/EconomicFreedomoftheWorld_1/Argentina?:embed=y&:display_count=yes&publish=yes,9,Pablo Gomez
jarosk88,https://pbs.twimg.com/media/DXENv1sXUAcd7y4.jpg:large,https://public.tableau.com/views/MMWeek918-EconomicFreedomIndex/EconomicFreedomIndex?:embed=y&:display_count=yes&publish=yes,9,Jakub Jaros
sfmesh,https://pbs.twimg.com/media/DXEbMLUVMAANqia.jpg:large,https://pbs.twimg.com/media/DXEbMLUVMAANqia.jpg:large,9,Animesh Pant
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/75c24591a36fb68b54e963ce1f44ffba28ac3f77.jpg,https://public.tableau.com/views/MM2018Week9/YW?:embed=y&:display_count=yes&publish=yes,9,Yanning Wang
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8a5288a812e66b87f573a35aad7cce942b88383b.png,http://bit.ly/MM20189,9,Sean Miller
jackhorton,https://pbs.twimg.com/media/DXE3D--W0AUVFwU.jpg:large,https://public.tableau.com/profile/jack4278#!/vizhome/MakeoverMondayWeek9_2/MMWeek9,9,Jack Horton
edmondneil,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c0322f7882af1d3e8dae8cb6feb7222fcd8a101e.PNG,https://goo.gl/Ydpkoi,9,Edmond Neil
mikevizneros,https://pbs.twimg.com/media/DXFcC8kWsAAm7JQ.png:large,http://tabsoft.co/2oBE9RX,9,Michael Cisneros
bartpopeda,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/78740b6254e17b24461775afec54fb48e38fab4e.png,https://public.tableau.com/profile/bart.popeda#!/vizhome/MakeoverMonday189/Dash?publish=yes,9,Bart?omiej Pop?da
rflprr,,https://plot.ly/~rflprr/14/,9,Rafael Pereira
thebret,,https://data.world/evamurray,9,Sean Hurwitz
vizwiz,,https://data.world/thebret,9,Andy Kriebel
vizwiz,,https://data.world/bartpopeda,9,Andy Kriebel
thebret,,https://data.world/vizwiz,9,Sean Hurwitz
evamurray,,https://data.world/thebret,9,Eva Murray
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/09a600ac98cd1c56db3b6c7016721e3534865575.png,https://public.tableau.com/profile/tushar.more#!/vizhome/EconomicFreedomIndicatorsoftheWorld2011-2015/EconomicFreedomIndicatorsoftheWorld?publish=yes,9,Tushar More
amrutha767,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4378c1effec8fae7133902f7385d913f8361d8a1.PNG,https://public.tableau.com/profile/amrutha3044#!/vizhome/MakeoverMonday-February/Intro?publish=yes,9,Amrutha S
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/87dfbeccf4bf0d1245f5f7c56e8182649412a45f.jpg,https://public.tableau.com/views/mm9_2018_Economic_World_Freedom_final/Blue?:embed=y&:display_count=yes,9,Regis Maria O'Connor
mlahoya,https://www.filepicker.io/api/file/dEkUQotpR8qsT8AyH7kp,https://public.tableau.com/views/MOMW9-18/Dashboard1?:embed=y&:display_count=yes&publish=yes,9,Marta Lahoya
mikevizneros,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ee0ff71f2426a573f4a083718e7e29ef9b0687a2.png,http://tabsoft.co/2GQwyGu,9,Michael Cisneros
venkat5121,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4092f99c4dd28a4be107f2cc5c15f3d2a00e76dd.png,https://data.world/vizwiz,9,Sirish Malisetty
hayleyp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/234ce90d3e0babe3a2677bd2b1df493ed2b3bfe5.png,https://public.tableau.com/views/MakeoverMondayW9NZsEconomicFreedom/NewZealandsEconomicFreedom?:embed=y&:display_count=yes&publish=yes,9,Hayley Pfeifer
nilsm,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fc610e5b9fb00dee61a06a85d21f5f783c8bc836.png,https://data.world/vizwiz,9,Nils Macher
vizwiz,,https://data.world/mlahoya,9,Andy Kriebel
photisd,,https://public.tableau.com/views/MakeoverMonday-WorldEconomicIndex/Dashboard1?:embed=y&:display_count=yesz,9,Photis Dayiadas
mlahoya,,https://data.world/vizwiz,9,Marta Lahoya
jackonjourney,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e2b100a6ebf5cac14a9d65f1265b4f0f0e10da69.png,https://data.world/vizwiz,9,Vishnu Sekhar
jdrocks99,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f47b245b8cd80db480216a6901e0fb697317e31b.PNG,https://data.world/vizwiz,9,Jayshree Dawrewar
sergey-yasinov,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/af3d3ad521d63ae50d9546d39bca83e3b8eff1b2.jpg,https://public.tableau.com/profile/sergey8076#!/vizhome/WorldEconomicFreedomIndex/Dashboard3?publish=yes,9,Sergey Yasinov
adolfohc,https://pbs.twimg.com/media/DXDyO6jVoAE5HAk.jpg:large,https://data.world/vizwiz,9,Adolfo Hdez
vizwiz,,https://data.world/adolfohc,9,Andy Kriebel
olegkal,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/44c8b40cca94df42833b6a0c2268c2943627f08e.PNG,https://data.world/vizwiz,9,Oleg K
lilianhoang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/504650cb42bcf72ff547ce456430120409c5a1ff.jpg,https://data.world/mikevizneros,9,Lilian Hoang
adonthala,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/98a61be82972567c1c372ba5ecf09c887e5089a9.png,http://tabsoft.co/2t9oqih,9,Amarendra D
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e2ee95c9df4b9980c1f65ae7847b40cd9a3cdbd5.jpg,http://www.makeovermonday.co.uk/week9-2018/,9,Andy Kriebel
pchaudhary,https://pbs.twimg.com/media/DXVkFjsVMAAl_sG.jpg:large,https://data.world/yanningwang,9,Prat Chad
rgauna,https://pbs.twimg.com/media/DXZpT0EU0AA_riJ.png,https://public.tableau.com/profile/rgauna#!/vizhome/WorldEconomicFreedom_12/D_EFW,9,Rosario Gauna
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6db6e50ef3f8c9d233a840f2b6bde28fec5813ef.jpg,https://public.tableau.com/profile/sarah.burnett#!/vizhome/WorldEconomicFreedom_14/CountryIndex?publish=yes,9,Sarah Burnett
k3v,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/36f242d4d55af38471c1082c98ee49837029229c.PNG,https://data.world/vizwiz,9,Kevin Esther
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3eab9ab8e1ba4174fc33d0727842c151335752b2.jpg,https://public.tableau.com/views/Dartscompetitionbypoliticians/1?:embed=y&:display_count=yes&publish=yes,10,LM-7
jarosk88,https://pbs.twimg.com/media/DXd6DIVXUAEIbv_.jpg:large,https://public.tableau.com/views/POLICYMAKERSANDGENDEREQUALITYWeek10MM/POLICYMAKERSANDGENDEREQUALITY?:embed=y&:display_count=yes&publish=yes,10,Jakub Jaros
charliehtableau,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/099847e4caf84d15271de62cd46ac5e11116887c.jpg,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/MMPolicymakers/Dashboard2?publish=yes,10,Charlie Hutcheson
knhinson,https://pbs.twimg.com/media/DXeazx7VwAA4Gp3.jpg:large,https://t.co/mq8eCPaqWM,10,Karen Hinson
ali-motion,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/78581ba513cf241591053ce54ab8d321e52e8906.png,http://tabsoft.co/2H3xLdI,10,Ali Motion
pamelagermain,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/49e42772268c6f7c7a077e9547ef61bbffff5fc7.jpg,https://public.tableau.com/profile/pamela.germain#!/vizhome/MakeoverMonday2018Week10-PolicymakersGenderEquality/MM2018Wk10,10,Pamela Germain
evamurray,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a05e675d1b7f1e56403958ba71ceb3c904528958.png,https://public.tableau.com/views/PolicymakersEstimatesonMaternalMortalityRates/MaternalMortalityRates?:embed=y&:display_count=yes&publish=yes,10,Eva Murray
soarryan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dc5218fff117c5bf37f542048774f429680a3166.png,https://public.tableau.com/profile/ryan5876#!/vizhome/PolicyandGenderEquality/Dashboard1?publish=yes,10,Ryan Soares
justindavisb,https://pbs.twimg.com/media/DXfvPlQU8AAZ8HF.jpg:large,https://public.tableau.com/profile/justindavis#!/vizhome/EqualMeasures2030_1/EqualMeasures2030,10,Justin Davis
susanjg1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9c2c27ad11cf294b173b7f050ec9e54b9250847b.jpg,https://public.tableau.com/profile/susan.glass5813#!/vizhome/PolicymakersonGender/EqualMeasures2030?publish=yes,10,Susan Glass
nilsm,,,10,Nils Macher
vizwiz,,https://53ohzg.dm2302.livefilestore.com/y4mw_sl2nlEbu-_H2YhK0pxTsdsTOpYeot3DarBJyHjrQzqcIbbLVP1xH3B-AbT25wDa1-EaMWgBa5QZc6KExyG06PWDqdgRYrS6dySktJ_JnjnCqfhEL3AphSaC4yjqhPoHR-3FWvmvqsVWjt03_yzYoiNEo1kojmL58T6gnaPepYJERV0MiX7c2QK4MXM-dyYInFYcws7iapcaJDrTLQbjw?width=2880&height=1740&cropmode=none,10,Andy Kriebel
nilsm,,,10,Nils Macher
k-j,https://pbs.twimg.com/media/DXeRsH4XcAEsi-k.jpg:large,http://tabsoft.co/2FRfX6c,10,Klaudia Jankowska
vizwiz,,https://data.world/nilsm,10,Andy Kriebel
jdis,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a32ba9630b7dfa082cb8c4a2599b97519b5364ac.jpg,http://tabsoft.co/2oLWAUI,10,James Storey
hoskerdu,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ef9ceca2a245a8690262a4fe462e0b168fc42574.jpg,https://public.tableau.com/views/EqualMeasures2030PolicymakersandGenderEquality/Dashboard?:embed=y&:display_count=yes,10,David Hoskins
mmainza,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3762625eda23d4f8c228ed170e5efe4211efecde.jpg,https://public.tableau.com/views/MakeoverMondayEqualMeasuresSurvey/Dashboard1?:embed=y&:display_count=yes&publish=yes,10,Michael Mainzer
nilsm,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c543f239be5a9efbe04d9dd28df9b705dfd8f1cf.png,https://public.tableau.com/views/MM_CW10/MMCW10_Dash?:embed=y&:display_count=yes&publish=yes,10,Nils Macher
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6bc09ff50d27fa1a4df4346e986482eba1969936.png,https://public.tableau.com/views/EqualMeasuresSurveyResponses/Responses?:embed=y&:display_count=yes&publish=yes&:showVizHome=no,10,Andy Kriebel
charliehtableau,,https://data.world/hoskerdu,10,Charlie Hutcheson
hoskerdu,,https://data.world/charliehtableau,10,David Hoskins
ykimura,https://pbs.twimg.com/media/DXnGUVxV4AA1yw7.jpg:large,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/MakeOverMonday10POLICYMAKERSANDGENDEREQUALITY/1,10,yoshihito kimura
liyangw,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c6aee4c61cd63ee6de8c4fc019091c3330d2affd.jpg,https://public.tableau.com/views/MakeoverMonday2018W10/MM2018W10?:embed=y&:display_count=yes&publish=yes,10,Liyang Wang
simonbeaumont04,,https://public.tableau.com/profile/simon.beaumont#!/vizhome/MakeoverMonday-2018Week10Policymakersandgenderequality/MakeoverMonday-2018Week10Policymakersandgenderequality,10,Simon Beaumont
staticum,https://pbs.twimg.com/media/DXkoqSIW0AANMOe.jpg:large,https://public.tableau.com/views/POLICYMAKERSESTIMATIONSABOUTWOMENANDGIRLISSUES/Dashboard1?:embed=y&:display_count=yes&publish=yes,10,Sebastian
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a72072b256cec086312d19caefd4cd9af948816d.png,https://public.tableau.com/profile/peter.empey#!/vizhome/week10WhatPolicymakersknowaboutWomenandGirlIssues/KnowingbutnotKnowing,10,Peter Empey
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/1d0e386122e14e41fea5e413747ca3552f6e1536.jpg,https://public.tableau.com/views/MM2018Week10/YW?:embed=y&:display_count=yes&publish=yes,10,Yanning Wang
chithresh,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d426a5014b1ec95c83041d50c6fcab5e3fedf829.jpg,http://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=883d9fcf-7904-49e2-b3f7-618851959247&primaryOrg=1&clientOrg=1,10,Chithresh
ivseow,https://pbs.twimg.com/media/DXly86JVAAApIf2.jpg:large,https://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=544bcc4e-f5ea-4fb9-b850-0731539cd0a1&primaryOrg=1&clientOrg=1,10,Ivan Seow
profdrkschulte,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/ce0ba43f6c75b4bb5bc6cc6a9fdb50148e7ab32d.jpg,https://t.co/ybh61Wl7s9,10,Klaus Schulte
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a237771a7f71493aeb52d60cf36c1d6405167b16.jpg,https://data.world/vizwiz,10,Regis Maria O'Connor
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/2455d1792990fe0f9eafb2fe2e4341e8a66467d5.jpg,https://public.tableau.com/profile/sarah.burnett#!/vizhome/PolicyMakerWomenIssues/WomenIssues?publish=yes,10,Sarah Burnett
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/87a6d4c4250e51e34bd7bab70c2086d1defd0b70.png,https://public.tableau.com/profile/tushar.more#!/vizhome/Policymakers_0/GenderEqualityandPolicymakers,10,Tushar More
rgauna,https://pbs.twimg.com/media/DXoS7giVoAAHjIo.jpg:large,https://data.world/dat,10,Rosario Gauna
rgauna,https://pbs.twimg.com/media/DXobfrvVQAAri4M.jpg:large,https://data.world/dat,10,Rosario Gauna
ryanjones,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/022d769f2ed3e73444759736c693fc6453237d19.PNG,https://public.tableau.com/shared/YF2NMFTT8?:display_count=yes,10,Ryan Jones
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/75081039e77b88d8062f9c1602aad54997a25836.jpg,https://public.tableau.com/views/EqualMeasures2030-PolicyMakersGenderEquality/2030,10,Daniel Caroli
md9845,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f92089284c4af36697f9d14e44b472021d96a5f3.jpg,https://goo.gl/7rmcQu,10,Michael DiPalma
naomijball,https://pbs.twimg.com/media/DXo-XQBX0AEyqP6.jpg:large,https://public.tableau.com/profile/naomi.ball#!/vizhome/WIPGender/Dashboard1,10,Naomi Ball
venkat5121,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9cc8af6d4ded9aeb51a93e4e8fb7892efb4b3cf5.png,https://public.tableau.com/shared/NXNZB53QD?:display_count=yes,10,Sirish Malisetty
mmainza,,https://data.world/liyangw,10,Michael Mainzer
liyangw,,https://data.world/mmainza,10,Liyang Wang
devcoster,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c5e2c7a9393fd159fa79594d07e6ad773b73c24d.png,https://public.tableau.com/profile/devcoster#!/vizhome/Week102018-MakeoverMonday-InternationalWomensDay-Coster/InternationalWomensDay,10,Coster
docinsight,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/409b0ba2bc6f54a508d0f8ebc7728914f69085d9.png,https://public.tableau.com/profile/docinsight#!/vizhome/MMWK10EqualMeasure/Dashboard1,10,David O Cinneide
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/03b71f42fb10fdbd8a9b5090b27adbb625cd0297.jpg,https://public.tableau.com/views/EqualMeasuresforWomen-makeovermonday/EqualitySunburst?:embed=y&:display_count=yes,10,Lindsay Betzendahl
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f3ae47c7feca1eb6589a852bc5db06b16b917d83.jpg,https://public.tableau.com/views/EqualMeasuresforWomenSurveyData-MakeoverMonday/Diverging?:embed=y&:display_count=yes,10,Lindsay Betzendahl
hoskerdu,,https://data.world/docinsight,10,David Hoskins
docinsight,,https://data.world/hosker,10,David O Cinneide
fuguumeda,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/88c0455adda293d4b1169a61d42cf2299c70fd6a.jpg,https://data.world/makeovermonday/w102018-what-policymakers-know-about-women-and-girl-issues/discuss/2018-w10-what-policymakers-know-about-women-and-girl-issues/bit.ly/w10karen,10,Karen Canlas
tabfishsg,,http://tabsoft.co/2FnzhuE,10,fish
brunohanai,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3396d6a90ade3aefb414b0d86e5b71c9c0e125da.jpg,https://public.tableau.com/views/MakeoverMonday2018W10_0/Main?:embed=y&:display_count=yes&publish=yes,10,Bruno Hanai
mlahoya,https://pbs.twimg.com/media/DXwyyykXUAEiI6-.jpg:large,https://public.tableau.com/views/MOMW10-2018/Dashboard1?:embed=y&:display_count=yes,10,Marta Lahoya
jenningp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/5862296e071e002f9cfac850d351081d574a67a9.png,http://tabsoft.co/2HiF01E,10,Paula Jennings
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9393054798a53018ac3265330d01e95f587e9a78.png,https://goo.gl/YoC38S,10,Surya Teja
tiagotvv,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/214780aca095f11d5ba5a3abd4adba4e1e8f4022.png,https://data.world/lunarmodule7,10,Tiago Vinhoza
pchaudhary,https://pbs.twimg.com/media/DX0pzDpVQAANQDK.jpg:large,https://public.tableau.com/views/PolicyMakersWomensIssues_/Dashboard1?:embed=y&:display_count=yes,10,Prat Chad
